id,categoria_id,nombre,descripcion,ingredientes,preparacion,tiempo_minutos,dificultad,imagen_asset,bebida,acompanamiento,video_url
"100","1","Sánguche vegetariano","Pan integral con palta, queso, tomate, lechuga y pepino.","[""8 rebanadas de pan integral"",""2 paltas maduras"",""200 g de queso fresco"",""1 tomate en rodajas"",""1 pepino en rodajas"",""4 hojas de lechuga""]","[""Tostar ligeramente las rebanadas de pan integral"",""Aplastar la palta con sal, pimienta y limón"",""Cortar el tomate y el pepino en rodajas delgadas"",""Escurrir las rodajas sobre papel para que no humedezcan el pan"",""Untar la palta en una rebanada y colocar el queso en láminas"",""Acomodar la lechuga, el tomate y el pepino en capas"",""Cerrar el sándwich, presionar suavemente y cortar en diagonal""]","15","facil","/assets/images/recetas/sanguche_vegetariano.jpg","Jugo verde",,
"101","1","Omelette de queso","Tortilla francesa doblada rellena de queso derretido.","[""6 huevos"",""200 g de queso edam"",""2 cucharadas de mantequilla"",""2 cucharadas de leche"",""Sal al gusto"",""Pimienta al gusto""]","[""Batir los huevos con la leche, sal y pimienta hasta que queden uniformes"",""Calentar la mantequilla en una sartén antiadherente a fuego medio bajo"",""Verter los huevos y mover la sartén para repartirlos de manera pareja"",""Levantar los bordes con una espátula dejando que el huevo crudo corra debajo"",""Cuando la superficie esté casi cuajada, colocar el queso en una mitad"",""Doblar la tortilla sobre sí misma cubriendo el relleno"",""Cocinar un minuto más y servir de inmediato""]","15","facil","/assets/images/recetas/omelette_de_queso.jpg","Café con leche","Pan tostado",
"102","1","Omelette de jamón y queso","Tortilla de huevo rellena de jamón picado y queso.","[""6 huevos"",""150 g de jamón picado"",""150 g de queso"",""2 cucharadas de mantequilla"",""Perejil picado"",""Pimienta al gusto""]","[""Picar el jamón en cubos pequeños y saltearlo brevemente"",""Batir los huevos con sal, pimienta y perejil picado"",""Calentar mantequilla en una sartén antiadherente"",""Verter los huevos y cocinar a fuego bajo sin remover"",""Repartir el jamón y el queso sobre una mitad de la tortilla"",""Doblar la tortilla cubriendo el relleno con ayuda de una espátula"",""Dejar un minuto más para que el queso se derrita y servir""]","18","facil","/assets/images/recetas/omelette_de_jamon_y_queso.jpg","Café con leche","Pan tostado",
"103","1","Huevos a la rabona","Huevos fritos servidos sobre arroz con salsa de ají panca.","[""4 huevos"",""3 tazas de arroz cocido"",""2 cucharadas de ají panca molido"",""1 cebolla picada"",""2 tomates picados"",""Culantro picado""]","[""Preparar un aderezo con cebolla, ajo y ají panca hasta que suelte su aceite"",""Agregar el tomate picado y cocinar hasta que se deshaga"",""Sazonar la salsa con sal, pimienta y comino"",""Freír los huevos aparte dejando la yema líquida"",""Servir el arroz caliente en el plato"",""Colocar los huevos fritos encima del arroz"",""Bañar con la salsa caliente y terminar con culantro picado""]","25","facil","/assets/images/recetas/huevos_a_la_rabona.jpg","Chicha morada",,
"104","1","Waffles caseros","Waffles crocantes por fuera y suaves por dentro con miel.","[""2 tazas de harina"",""2 huevos"",""1 1/2 tazas de leche"",""100 g de mantequilla derretida"",""2 cucharadas de azúcar"",""1 cucharada de polvo de hornear""]","[""Separar las claras de las yemas y batir las claras a punto de nieve"",""Mezclar la harina, el azúcar, el polvo de hornear y una pizca de sal"",""Batir las yemas con la leche y la mantequilla derretida"",""Unir los líquidos con los secos sin batir en exceso"",""Incorporar las claras batidas con movimientos envolventes para dar aire"",""Precalentar la wafflera y engrasarla ligeramente"",""Cocinar cada waffle 4 minutos y servir con miel o manjar""]","35","media","/assets/images/recetas/waffles_caseros.jpg","Chocolate caliente",,
"105","1","Crepes dulces","Crepes delgadas rellenas de manjar blanco y fruta.","[""1 taza de harina"",""2 huevos"",""1 1/2 tazas de leche"",""2 cucharadas de mantequilla derretida"",""1 taza de manjar blanco"",""2 plátanos en rodajas""]","[""Licuar la harina con los huevos, la leche, la mantequilla y una pizca de sal"",""Dejar reposar la mezcla 30 minutos en frío para que la harina se hidrate"",""Calentar una sartén antiadherente a fuego medio"",""Verter un cucharón pequeño y girar la sartén para cubrir el fondo"",""Cocinar un minuto hasta que los bordes se despeguen, luego voltear"",""Rellenar cada crepe con manjar blanco y rodajas de plátano"",""Doblar en triángulo o enrollar y servir espolvoreada con azúcar impalpable""]","45","media","/assets/images/recetas/crepes_dulces.jpg","Chocolate caliente",,
"106","1","Picarones","Aros fritos de masa de zapallo y camote bañados en miel de chancaca.","[""500 g de zapallo"",""300 g de camote"",""500 g de harina"",""20 g de levadura"",""300 g de chancaca"",""1 cucharadita de anís""]","[""Cocinar el zapallo y el camote con anís hasta que estén muy blandos"",""Hacerlos puré y dejarlos entibiar antes de seguir"",""Activar la levadura en un poco del agua de cocción tibia"",""Mezclar el puré con la harina y la levadura hasta formar una masa pegajosa"",""Dejar leudar tapada durante dos horas hasta que burbujee"",""Con las manos mojadas tomar porciones y formar aros al echarlos al aceite"",""Freír hasta dorar y servir bañados con miel de chancaca caliente""]","180","dificil","/assets/images/recetas/picarones.jpg","Café pasado","Miel de chancaca",
"107","1","Buñuelos","Masa frita esponjosa espolvoreada con azúcar y canela.","[""2 tazas de harina"",""3 huevos"",""1 taza de leche"",""2 cucharadas de azúcar"",""1 cucharada de polvo de hornear"",""Aceite para freír""]","[""Mezclar la harina con el azúcar, el polvo de hornear y una pizca de sal"",""Batir los huevos con la leche"",""Unir los líquidos con los secos hasta obtener una masa espesa y pegajosa"",""Dejar reposar 20 minutos para que la masa gane cuerpo"",""Calentar abundante aceite a fuego medio, sin que humee"",""Echar cucharadas de masa al aceite y freír hasta que doren e inflen"",""Escurrir sobre papel y espolvorear con azúcar y canela""]","45","facil","/assets/images/recetas/bunuelos.jpg","Chocolate caliente",,
"108","1","Churros con chocolate","Churros crocantes rellenos de manjar con chocolate caliente.","[""1 taza de harina"",""1 taza de agua"",""50 g de mantequilla"",""1 taza de manjar blanco"",""200 g de chocolate"",""Azúcar y canela para espolvorear""]","[""Hervir el agua con la mantequilla y una pizca de sal"",""Retirar del fuego y agregar la harina de golpe, removiendo con energía"",""Volver al fuego y cocinar hasta que la masa se despegue de la olla"",""Dejar entibiar y colocar la masa en una manga con boquilla rizada"",""Formar churros directamente sobre el aceite caliente y freír hasta dorar"",""Escurrir, espolvorear con azúcar y canela, y rellenar con manjar"",""Servir con chocolate caliente espeso para mojar""]","50","media","/assets/images/recetas/churros_con_chocolate.jpg","Chocolate caliente",,
"109","1","Rosquitas de manteca","Rosquitas horneadas de manteca con anís, crocantes y aromáticas.","[""500 g de harina"",""200 g de manteca"",""150 g de azúcar"",""2 huevos"",""1 cucharada de anís"",""1 cucharadita de polvo de hornear""]","[""Hervir el anís en un poco de agua y colar la infusión"",""Batir la manteca con el azúcar hasta que quede cremosa"",""Agregar los huevos uno a uno sin dejar de batir"",""Incorporar la harina cernida con el polvo de hornear y la infusión de anís"",""Amasar hasta obtener una masa suave que no se pegue a las manos"",""Formar rollitos y unir los extremos para armar las rosquitas"",""Hornear a 180 grados por 18 minutos hasta que doren ligeramente""]","60","facil","/assets/images/recetas/rosquitas_de_manteca.jpg","Café pasado",,
"110","1","Keke de zanahoria","Bizcocho húmedo de zanahoria rallada con nueces y canela.","[""3 zanahorias ralladas"",""2 tazas de harina"",""1 taza de azúcar rubia"",""3 huevos"",""1 taza de aceite"",""1 cucharadita de canela""]","[""Rallar finamente las zanahorias para que se integren bien en la masa"",""Batir los huevos con el azúcar hasta que la mezcla blanquee"",""Agregar el aceite en hilo sin dejar de batir"",""Incorporar la zanahoria rallada y mezclar"",""Añadir la harina cernida con polvo de hornear, canela y una pizca de sal"",""Mezclar con movimientos envolventes y agregar las nueces picadas"",""Hornear a 180 grados por 45 minutos hasta que el palillo salga limpio""]","65","facil","/assets/images/recetas/keke_de_zanahoria.jpg","Café con leche",,
"111","1","Galletas de avena","Galletas caseras de avena con pasas, ideales para la lonchera.","[""2 tazas de avena en hojuelas"",""1 taza de harina"",""150 g de mantequilla"",""1 taza de azúcar rubia"",""1 huevo"",""1/2 taza de pasas""]","[""Batir la mantequilla blanda con el azúcar rubia hasta que quede cremosa"",""Agregar el huevo y batir hasta integrar por completo"",""Incorporar la harina cernida con polvo de hornear, canela y sal"",""Agregar la avena en hojuelas y las pasas, mezclando con espátula"",""Formar bolitas y aplastarlas ligeramente sobre la bandeja"",""Dejar espacio entre cada una porque se expanden al hornear"",""Hornear a 180 grados por 12 minutos y dejar enfriar sobre rejilla""]","40","facil","/assets/images/recetas/galletas_de_avena.jpg","Leche con café",,
"112","1","Pan de camote","Pan suave y ligeramente dulce elaborado con puré de camote.","[""500 g de camote cocido"",""1 kg de harina"",""150 g de azúcar"",""25 g de levadura"",""100 g de manteca"",""1 cucharadita de anís""]","[""Cocinar el camote y hacerlo puré mientras esté caliente"",""Dejarlo entibiar para que no mate la levadura"",""Activar la levadura en agua tibia con una cucharada de azúcar"",""Mezclar la harina con el puré de camote, el azúcar, la manteca y el anís"",""Agregar la levadura activada y amasar hasta obtener una masa suave"",""Dejar leudar tapada hasta que doble su volumen"",""Formar los panes, dejar leudar de nuevo y hornear a 190 grados 20 minutos""]","160","media","/assets/images/recetas/pan_de_camote.jpg","Café pasado",,
"113","1","Pan de papa","Pan serrano elaborado con papa sancochada, húmedo y duradero.","[""500 g de papa cocida"",""1 kg de harina"",""25 g de levadura"",""2 cucharaditas de sal"",""100 g de manteca"",""2 tazas de agua tibia""]","[""Sancochar las papas, pelarlas y prensarlas hasta obtener un puré fino"",""Dejar entibiar el puré antes de mezclarlo con la levadura"",""Activar la levadura en agua tibia con una pizca de azúcar"",""Mezclar la harina con el puré de papa, la sal y la manteca"",""Agregar la levadura y amasar largo rato hasta que la masa quede elástica"",""Dejar leudar hasta que doble su volumen, formar los panes y leudar otra vez"",""Hornear a 200 grados por 22 minutos hasta que la corteza suene hueca""]","170","media","/assets/images/recetas/pan_de_papa.jpg","Mate de coca",,
"114","1","Pesque de quinua","Plato puneño de quinua cocida con leche y queso, cremoso y contundente.","[""2 tazas de quinua"",""1 litro de leche"",""250 g de queso fresco"",""60 g de mantequilla"",""Sal al gusto"",""Agua para cocinar""]","[""Lavar la quinua frotándola varias veces hasta quitar toda la saponina"",""Cocinarla en agua con sal hasta que el grano reviente y suelte su almidón"",""Escurrir el exceso de agua dejando la quinua húmeda"",""Agregar la leche poco a poco removiendo a fuego bajo"",""Incorporar la mantequilla y seguir removiendo hasta que quede cremoso"",""Añadir el queso fresco desmenuzado al final"",""Servir caliente, tradicionalmente acompañado de queso frito o huevo""]","45","facil","/assets/images/recetas/pesque_de_quinua.jpg","Mate de muña","Queso frito",
"115","1","Kispiño","Panecillo puneño de quinua amasada con grasa, seco y duradero.","[""3 tazas de harina de quinua"",""1/2 taza de manteca"",""1 cucharadita de sal"",""1 taza de agua tibia"",""1 cucharadita de anís"",""Ceniza de leña opcional""]","[""Mezclar la harina de quinua con la sal y el anís"",""Incorporar la manteca frotando con las manos hasta formar un arenado"",""Agregar el agua tibia poco a poco hasta formar una masa firme"",""Amasar hasta que la masa quede compacta y no se resquebraje"",""Formar bolitas y aplastarlas dándoles forma ovalada"",""Cocinarlas al vapor durante 30 minutos"",""Dejarlas secar al aire para que se conserven varios días""]","60","media","/assets/images/recetas/kispino.jpg","Mate de coca",,
"116","1","Sopa de pan cusqueña","Sopa serrana de pan remojado con queso, huevo y hierbas.","[""6 panes duros en rodajas"",""4 huevos"",""200 g de queso fresco"",""1 taza de leche evaporada"",""1 cebolla picada"",""Hierbabuena al gusto""]","[""Tostar las rodajas de pan duro en el horno hasta que queden crocantes"",""Preparar un aderezo con cebolla, ajo y un poco de ají panca"",""Agregar caldo de carne o verduras y llevar a hervor"",""Incorporar las rodajas de pan tostado y dejar que se ablanden"",""Escalfar los huevos dentro de la sopa"",""Verter la leche evaporada y agregar el queso fresco en cubos"",""Terminar con hierbabuena picada y servir bien caliente""]","35","facil","/assets/images/recetas/sopa_de_pan_cusquena.jpg","Mate de coca",,
"117","1","Lawa de maíz","Crema andina espesa de maíz molido con queso y hierbas.","[""2 tazas de harina de maíz"",""1 litro de leche"",""200 g de queso fresco"",""1 cebolla picada"",""2 cucharadas de ají amarillo molido"",""Huacatay al gusto""]","[""Preparar un aderezo con cebolla, ajo y ají amarillo"",""Agregar agua o caldo y llevar a hervor"",""Disolver la harina de maíz en agua fría para evitar grumos"",""Verterla en hilo sobre el caldo hirviendo removiendo sin parar"",""Cocinar a fuego bajo 20 minutos removiendo con frecuencia"",""Agregar la leche y el queso fresco desmenuzado"",""Terminar con huacatay picado y servir bien caliente""]","40","facil","/assets/images/recetas/lawa_de_maiz.jpg","Mate de muña",,
"118","1","Tarwi con cancha","Tarwi desamargado con cebolla y limón, servido con cancha tostada.","[""2 tazas de tarwi desamargado"",""1 taza de cancha tostada"",""1 cebolla roja picada"",""2 tomates picados"",""3 limones"",""Culantro picado""]","[""Verificar que el tarwi esté bien desamargado probando un grano"",""Escurrirlo muy bien y secarlo ligeramente"",""Picar la cebolla y enjuagarla en agua fría para quitarle el picor"",""Cortar el tomate en cubos pequeños"",""Mezclar el tarwi con la cebolla, el tomate y el culantro"",""Aliñar con jugo de limón, sal, pimienta y un chorrito de aceite"",""Servir con abundante cancha tostada al costado""]","20","facil","/assets/images/recetas/tarwi_con_cancha.jpg","Mate de coca",,
